STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,TAVG,TMAX,TMIN
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-07-28,0.0,28.8,32.2,26.4
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-07-29,0.0,28.9,33.0,26.2
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-07-30,0.0,28.8,32.4,26.5
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-07-31,0.0,29.1,32.9,26.9
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-08-01,5.8,28.1,32.0,
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-08-02,3.3,28.0,30.7,25.1
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-08-03,0.5,28.8,32.8,25.4
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-08-04,1.0,29.2,32.7,25.8
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-08-05,16.5,28.1,33.2,
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-08-06,1.0,28.8,32.5,25.6
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-08-07,0.0,29.3,32.6,27.2
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-08-08,5.1,28.2,29.7,26.0
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-08-09,0.0,29.9,33.2,26.8
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-08-10,6.6,29.1,34.0,
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-08-11,0.8,28.1,32.1,26.5
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-08-12,33.8,27.1,30.3,25.1
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-08-13,2.3,27.5,31.8,24.2
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-08-14,1.3,29.1,33.4,25.7
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-08-15,2.5,29.0,34.2,26.0
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-08-16,34.8,28.2,34.6,
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-08-17,16.8,28.0,34.3,24.8
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-08-18,0.3,29.5,33.6,25.2
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-08-19,12.4,28.7,32.8,
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-08-20,0.0,28.8,34.5,25.1
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-08-21,0.0,29.6,34.6,26.2
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-08-22,7.9,29.0,34.0,
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-08-23,,29.3,33.8,24.2
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-08-24,0.0,29.3,32.8,26.3
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-08-25,0.0,29.8,33.9,26.9
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-08-26,,30.4,34.8,26.6
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-08-27,,30.0,35.3,26.8
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-08-28,9.7,28.8,33.5,25.0
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-08-29,1.8,29.1,33.6,25.8
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-08-30,48.3,28.5,33.1,25.8
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-08-31,26.4,29.3,34.1,25.5
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-09-01,11.4,29.3,33.7,25.6
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-09-02,2.0,29.0,33.2,26.3
