STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,TAVG,TMAX,TMIN
THW00041020,"NAKHON PHANOM, TH",17.383329999999994,104.65,176.2,1966-03-06,0.0,,36.7,23.3
THW00041020,"NAKHON PHANOM, TH",17.383329999999994,104.65,176.2,1966-03-07,0.0,,36.7,24.4
THW00041020,"NAKHON PHANOM, TH",17.383329999999994,104.65,176.2,1966-03-08,0.0,,35.6,23.9
THW00041020,"NAKHON PHANOM, TH",17.383329999999994,104.65,176.2,1966-03-09,0.0,,27.2,20.6
THW00041020,"NAKHON PHANOM, TH",17.383329999999994,104.65,176.2,1966-03-10,0.0,,31.7,17.8
THW00041020,"NAKHON PHANOM, TH",17.383329999999994,104.65,176.2,1966-03-11,0.0,,35.0,18.3
THW00041020,"NAKHON PHANOM, TH",17.383329999999994,104.65,176.2,1966-03-12,0.0,,36.1,19.4
THW00041020,"NAKHON PHANOM, TH",17.383329999999994,104.65,176.2,1966-03-13,0.0,,36.1,21.7
THW00041020,"NAKHON PHANOM, TH",17.383329999999994,104.65,176.2,1966-03-14,0.0,,37.8,23.3
THW00041020,"NAKHON PHANOM, TH",17.383329999999994,104.65,176.2,1966-03-15,0.0,,34.4,26.1
THW00041020,"NAKHON PHANOM, TH",17.383329999999994,104.65,176.2,1966-03-16,0.0,,30.0,22.8
THW00041020,"NAKHON PHANOM, TH",17.383329999999994,104.65,176.2,1966-03-17,31.5,,31.7,22.8
THW00041020,"NAKHON PHANOM, TH",17.383329999999994,104.65,176.2,1966-03-18,0.0,,35.0,23.3
THW00041020,"NAKHON PHANOM, TH",17.383329999999994,104.65,176.2,1966-03-19,0.0,,32.2,22.8
THW00041020,"NAKHON PHANOM, TH",17.383329999999994,104.65,176.2,1966-03-20,1.5,,30.6,20.0
THW00041020,"NAKHON PHANOM, TH",17.383329999999994,104.65,176.2,1966-03-21,0.0,,37.2,23.9
THW00041020,"NAKHON PHANOM, TH",17.383329999999994,104.65,176.2,1966-03-22,0.0,,38.9,25.6
THW00041020,"NAKHON PHANOM, TH",17.383329999999994,104.65,176.2,1966-03-23,0.0,,37.8,25.0
THW00041020,"NAKHON PHANOM, TH",17.383329999999994,104.65,176.2,1966-03-24,0.0,,39.4,25.6
THW00041020,"NAKHON PHANOM, TH",17.383329999999994,104.65,176.2,1966-03-25,0.0,,37.2,23.3
THW00041020,"NAKHON PHANOM, TH",17.383329999999994,104.65,176.2,1966-03-26,0.0,,35.0,24.4
THW00041020,"NAKHON PHANOM, TH",17.383329999999994,104.65,176.2,1966-03-27,0.0,,32.2,22.2
THW00041020,"NAKHON PHANOM, TH",17.383329999999994,104.65,176.2,1966-03-28,0.0,,35.0,20.6
THW00041020,"NAKHON PHANOM, TH",17.383329999999994,104.65,176.2,1966-03-29,0.0,,35.6,22.8
THW00041020,"NAKHON PHANOM, TH",17.383329999999994,104.65,176.2,1966-03-30,0.0,,37.8,25.0
THW00041020,"NAKHON PHANOM, TH",17.383329999999994,104.65,176.2,1966-03-31,19.3,,37.2,23.9
THW00041020,"NAKHON PHANOM, TH",17.383329999999994,104.65,176.2,1966-04-01,18.8,,26.1,22.2
THW00041020,"NAKHON PHANOM, TH",17.383329999999994,104.65,176.2,1966-04-02,0.0,,31.1,22.2
THW00041020,"NAKHON PHANOM, TH",17.383329999999994,104.65,176.2,1966-04-03,0.0,,35.0,22.8
THW00041020,"NAKHON PHANOM, TH",17.383329999999994,104.65,176.2,1966-04-04,0.0,,37.8,23.9
THW00041020,"NAKHON PHANOM, TH",17.383329999999994,104.65,176.2,1966-04-05,13.5,,37.8,22.8
THW00041020,"NAKHON PHANOM, TH",17.383329999999994,104.65,176.2,1966-04-06,0.0,,32.2,22.2
THW00041020,"NAKHON PHANOM, TH",17.383329999999994,104.65,176.2,1966-04-07,18.5,,32.2,22.8
THW00041020,"NAKHON PHANOM, TH",17.383329999999994,104.65,176.2,1966-04-08,0.0,,33.9,25.0
THW00041020,"NAKHON PHANOM, TH",17.383329999999994,104.65,176.2,1966-04-09,0.0,,37.2,25.0
THW00041020,"NAKHON PHANOM, TH",17.383329999999994,104.65,176.2,1966-04-10,0.0,,37.8,26.1
THW00041020,"NAKHON PHANOM, TH",17.383329999999994,104.65,176.2,1966-04-11,0.0,,38.9,23.9
THW00041020,"NAKHON PHANOM, TH",17.383329999999994,104.65,176.2,1966-04-12,7.9,,33.9,22.8
THW00041020,"NAKHON PHANOM, TH",17.383329999999994,104.65,176.2,1966-04-13,0.3,,31.1,22.2
THW00041020,"NAKHON PHANOM, TH",17.383329999999994,104.65,176.2,1966-04-14,0.0,,35.0,22.8
THW00041020,"NAKHON PHANOM, TH",17.383329999999994,104.65,176.2,1966-04-15,0.0,,37.8,25.0
THW00041020,"NAKHON PHANOM, TH",17.383329999999994,104.65,176.2,1966-04-16,0.8,,36.1,22.2
THW00041020,"NAKHON PHANOM, TH",17.383329999999994,104.65,176.2,1966-04-17,18.8,,32.8,22.2
THW00041020,"NAKHON PHANOM, TH",17.383329999999994,104.65,176.2,1966-04-18,19.8,,33.9,22.2
THW00041020,"NAKHON PHANOM, TH",17.383329999999994,104.65,176.2,1966-04-19,0.0,,37.2,21.1
